Date;Receipt number;Receipt type;Total collected;Payment type;Store
15/12/2020 13.11;4-42295;Sale;2300000;GO FOOD;Crisbar Cisitu
15/12/2020 13.11;38-5297;Sale;6000000;Cash;Crisbar Metro Margahayu
15/12/2020 13.10;33-15909;Sale;2050000;Cash;Crisbar Unjani
15/12/2020 13.10;23-14705;Sale;3280000;GO FOOD;Crisbar Sukabirus
15/12/2020 13.09;15-32597;Sale;4180000;GO FOOD;Crisbar Jatinangor
15/12/2020 13.08;33-15908;Sale;4597500;Cash;Crisbar Unjani
15/12/2020 13.07;15-32596;Sale;1700000;Cash;Crisbar Jatinangor
15/12/2020 13.07;15-32595;Sale;2500000;Cash;Crisbar Jatinangor
15/12/2020 13.06;23-14704;Sale;9600000;GRAB FOOD;Crisbar Sukabirus
15/12/2020 13.06;15-32594;Sale;4200000;Cash;Crisbar Jatinangor
15/12/2020 13.06;4-42294;Sale;1700000;Cash;Crisbar Cisitu
15/12/2020 13.06;33-15907;Sale;3100000;Cash;Crisbar Unjani
15/12/2020 13.05;15-32593;Sale;6200000;Cash;Crisbar Jatinangor
15/12/2020 13.05;43-1912;Sale;1900000;GRAB FOOD;Crisbar Unjani
15/12/2020 13.05;27-8041;Sale;0;Cash;Crisbar Antapani
15/12/2020 13.04;4-42293;Sale;3100000;GO FOOD;Crisbar Cisitu
15/12/2020 13.04;27-8040;Sale;0;Cash;Crisbar Antapani
15/12/2020 13.04;43-1911;Sale;3800000;GO FOOD;Crisbar Unjani
15/12/2020 13.03;27-8039;Sale;0;Cash;Crisbar Antapani
15/12/2020 13.03;4-42292;Sale;4279700;GRAB FOOD;Crisbar Cisitu
15/12/2020 13.03;43-1910;Sale;4360500;GRAB FOOD;Crisbar Unjani
15/12/2020 13.01;4-42291;Sale;2000000;Cash;Crisbar Cisitu
15/12/2020 13.01;15-32592;Sale;5571700;GRAB FOOD;Crisbar Jatinangor
15/12/2020 13.01;43-1909;Sale;2100000;GO FOOD;Crisbar Unjani
15/12/2020 13.00;36-5733;Sale;5369900;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 12.59;4-42290;Sale;4400000;Cash;Crisbar Cisitu
15/12/2020 12.59;43-1908;Sale;18500000;GRAB FOOD;Crisbar Unjani
15/12/2020 12.58;4-42289;Sale;2300000;Cash;Crisbar Cisitu
15/12/2020 12.57;4-42288;Sale;2000000;Cash;Crisbar Cisitu
15/12/2020 12.57;36-5732;Sale;2650000;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 12.56;19-38884;Sale;2700000;GO FOOD;Crisbar Sukapura
15/12/2020 12.56;36-5731;Sale;4764200;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 12.55;4-42287;Sale;400000;Cash;Crisbar Cisitu
15/12/2020 12.54;43-1907;Sale;1800000;GO FOOD;Crisbar Unjani
15/12/2020 12.54;4-42286;Sale;8700000;Cash;Crisbar Cisitu
15/12/2020 12.54;43-1906;Sale;4050000;GRAB FOOD;Crisbar Unjani
15/12/2020 12.52;19-38883;Sale;4037500;GRAB FOOD;Crisbar Sukapura
15/12/2020 12.51;4-42285;Sale;3000000;GO FOOD;Crisbar Cisitu
15/12/2020 12.50;33-15906;Sale;2050000;Cash;Crisbar Unjani
15/12/2020 12.50;4-42284;Sale;1950000;Cash;Crisbar Cisitu
15/12/2020 12.49;4-42283;Sale;2000000;Cash;Crisbar Cisitu
15/12/2020 12.47;33-15905;Sale;3000000;Cash;Crisbar Unjani
15/12/2020 12.47;4-42282;Sale;2300000;GRAB FOOD;Crisbar Cisitu
15/12/2020 12.47;15-32591;Sale;8280000;GO FOOD;Crisbar Jatinangor
15/12/2020 12.47;38-5296;Sale;3500000;Cash;Crisbar Metro Margahayu
15/12/2020 12.46;29-7339;Sale;3900000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 12.46;33-15904;Sale;3500000;Cash;Crisbar Unjani
15/12/2020 12.45;4-42281;Sale;5087200;GRAB FOOD;Crisbar Cisitu
15/12/2020 12.45;27-8038;Sale;2600000;GO FOOD;Crisbar Antapani
15/12/2020 12.44;43-1905;Sale;1950000;GO FOOD;Crisbar Unjani
15/12/2020 12.43;19-38882;Sale;5180000;GO FOOD;Crisbar Sukapura
15/12/2020 12.43;33-15903;Sale;2300000;SHOPEE PAY;Crisbar Unjani
15/12/2020 12.42;29-7338;Sale;5750000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 12.42;36-5730;Sale;6015900;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 12.40;38-5295;Sale;5700000;SHOPEE PAY;Crisbar Metro Margahayu
15/12/2020 12.39;4-42280;Sale;5935100;GRAB FOOD;Crisbar Cisitu
15/12/2020 12.39;29-7337;Sale;1700000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 12.38;19-38881;Sale;1900000;Cash;Crisbar Sukapura
15/12/2020 12.38;38-5294;Sale;1500000;Cash;Crisbar Metro Margahayu
15/12/2020 12.37;29-7336;Sale;2100000;GO FOOD;Crisbar Sukajadi
15/12/2020 12.37;4-42279;Sale;1800000;GOPAY;Crisbar Cisitu
15/12/2020 12.37;15-32590;Sale;2600000;Cash;Crisbar Jatinangor
15/12/2020 12.36;15-32589;Sale;3230000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 12.36;4-42278;Sale;2250000;Cash;Crisbar Cisitu
15/12/2020 12.35;33-15902;Sale;5600000;Cash;Crisbar Unjani
15/12/2020 12.34;4-42277;Sale;2350000;SHOPEE PAY;Crisbar Cisitu
15/12/2020 12.34;36-5729;Sale;6056200;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 12.33;43-1904;Sale;9900000;GO FOOD;Crisbar Unjani
15/12/2020 12.32;33-15901;Sale;1950000;Cash;Crisbar Unjani
15/12/2020 12.31;33-15900;Sale;8500000;Cash;Crisbar Unjani
15/12/2020 12.31;38-5293;Sale;4300000;Cash;Crisbar Metro Margahayu
15/12/2020 12.31;4-42276;Sale;2700000;GO FOOD;Crisbar Cisitu
15/12/2020 12.30;4-42275;Sale;1900000;GOPAY;Crisbar Cisitu
15/12/2020 12.29;27-8037;Sale;6298500;GRAB FOOD;Crisbar Antapani
15/12/2020 12.29;43-1903;Sale;2250000;GRAB FOOD;Crisbar Unjani
15/12/2020 12.29;36-5728;Sale;4800000;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 12.28;4-42274;Sale;2000000;Cash;Crisbar Cisitu
15/12/2020 12.28;15-32588;Sale;2550000;GOPAY;Crisbar Jatinangor
15/12/2020 12.27;33-15899;Sale;1650000;Cash;Crisbar Unjani
15/12/2020 12.27;4-42273;Sale;3550000;GO FOOD;Crisbar Cisitu
15/12/2020 12.27;19-38880;Sale;7500000;Cash;Crisbar Sukapura
15/12/2020 12.26;33-15898;Sale;3300000;Cash;Crisbar Unjani
15/12/2020 12.26;4-42272;Sale;1500000;Cash;Crisbar Cisitu
15/12/2020 12.26;36-5727;Sale;6015900;GOPAY;Crisbar Metro Margahayu
15/12/2020 12.25;33-15897;Sale;11800000;Cash;Crisbar Unjani
15/12/2020 12.25;15-32587;Sale;5900000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 12.24;4-42271;Sale;2050000;OVO;Crisbar Cisitu
15/12/2020 12.24;33-15896;Sale;3600000;Cash;Crisbar Unjani
15/12/2020 12.24;36-5726;Sale;4764200;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 12.23;15-32586;Sale;1300000;Cash;Crisbar Jatinangor
15/12/2020 12.23;15-32585;Sale;3553000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 12.22;43-1902;Sale;8700000;GRAB FOOD;Crisbar Unjani
15/12/2020 12.21;38-5292;Sale;1950000;Cash;Crisbar Metro Margahayu
15/12/2020 12.21;43-1901;Sale;3900000;GO FOOD;Crisbar Unjani
15/12/2020 12.20;23-14703;Sale;2650000;GRAB FOOD;Crisbar Sukabirus
15/12/2020 12.19;27-8036;Sale;7146400;GRAB FOOD;Crisbar Antapani
15/12/2020 12.19;15-32584;Sale;3500000;GO FOOD;Crisbar Jatinangor
15/12/2020 12.19;43-1900;Sale;6581100;GRAB FOOD;Crisbar Unjani
15/12/2020 12.18;38-5291;Sale;2050000;Cash;Crisbar Metro Margahayu
15/12/2020 12.17;33-15895;Sale;2800000;Cash;Crisbar Unjani
15/12/2020 12.16;23-14702;Sale;2600000;GRAB FOOD;Crisbar Sukabirus
15/12/2020 12.16;4-42270;Sale;1350000;Cash;Crisbar Cisitu
15/12/2020 12.15;38-5290;Sale;900000;Cash;Crisbar Metro Margahayu
15/12/2020 12.14;38-5289;Sale;4597500;Cash;Crisbar Metro Margahayu
15/12/2020 12.13;29-7335;Sale;2300000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 12.13;33-15894;Sale;2300000;SHOPEE PAY;Crisbar Unjani
15/12/2020 12.13;29-7334;Sale;2350000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 12.12;36-5725;Sale;2800000;GO FOOD;Crisbar Metro Margahayu
15/12/2020 12.11;38-5288;Sale;2100000;Cash;Crisbar Metro Margahayu
15/12/2020 12.11;29-7333;Sale;17150000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 12.11;43-1899;Sale;3472200;GRAB FOOD;Crisbar Unjani
15/12/2020 12.09;33-15893;Sale;2400000;Cash;Crisbar Unjani
15/12/2020 12.09;43-1898;Sale;4000000;GO FOOD;Crisbar Unjani
15/12/2020 12.08;4-42269;Sale;600000;Cash;Crisbar Cisitu
15/12/2020 12.07;38-5287;Sale;4597500;Cash;Crisbar Metro Margahayu
15/12/2020 12.07;43-1897;Sale;2250000;GO FOOD;Crisbar Unjani
15/12/2020 12.06;27-8035;Sale;3550000;Cash;Crisbar Antapani
15/12/2020 12.06;4-42268;Sale;1950000;Cash;Crisbar Cisitu
15/12/2020 12.05;33-15892;Sale;1950000;Cash;Crisbar Unjani
15/12/2020 12.04;15-32583;Sale;2000000;GO FOOD;Crisbar Jatinangor
15/12/2020 12.04;33-15891;Sale;11700000;Cash;Crisbar Unjani
15/12/2020 12.03;4-42267;Sale;3280000;GO FOOD;Crisbar Cisitu
15/12/2020 12.01;15-32582;Sale;4764200;GRAB FOOD;Crisbar Jatinangor
15/12/2020 12.01;33-15890;Sale;3800000;Cash;Crisbar Unjani
15/12/2020 12.00;27-8034;Sale;2050000;GRAB FOOD;Crisbar Antapani
15/12/2020 11.59;33-15889;Sale;2050000;Cash;Crisbar Unjani
15/12/2020 11.59;4-42266;Sale;4764200;GRAB FOOD;Crisbar Cisitu
15/12/2020 11.59;15-32581;Sale;16200000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 11.58;38-5286;Sale;200000;Cash;Crisbar Metro Margahayu
15/12/2020 11.58;38-5285;Sale;4800000;Cash;Crisbar Metro Margahayu
15/12/2020 11.57;23-14701;Sale;2250000;GO FOOD;Crisbar Sukabirus
15/12/2020 11.57;4-42265;Sale;7680000;GO FOOD;Crisbar Cisitu
15/12/2020 11.57;15-32580;Sale;4300000;Cash;Crisbar Jatinangor
15/12/2020 11.54;29-7332;Sale;10400000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 11.54;4-42264;Sale;3100000;GO FOOD;Crisbar Cisitu
15/12/2020 11.53;27-8033;Sale;3230000;GRAB FOOD;Crisbar Antapani
15/12/2020 11.52;29-7331;Sale;6450000;GO FOOD;Crisbar Sukajadi
15/12/2020 11.52;4-42263;Sale;3500000;Cash;Crisbar Cisitu
15/12/2020 11.52;19-38879;Sale;2700000;GO FOOD;Crisbar Sukapura
15/12/2020 11.51;4-42262;Sale;3310700;GRAB FOOD;Crisbar Cisitu
15/12/2020 11.51;15-32579;Sale;1850000;Cash;Crisbar Jatinangor
15/12/2020 11.51;19-38878;Sale;4597500;Cash;Crisbar Sukapura
15/12/2020 11.50;36-5724;Sale;4522000;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 11.50;4-42261;Sale;3553000;GRAB FOOD;Crisbar Cisitu
15/12/2020 11.49;36-5723;Sale;2100000;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 11.48;15-32578;Sale;3400000;GOPAY;Crisbar Jatinangor
15/12/2020 11.48;4-42260;Sale;3956700;GRAB FOOD;Crisbar Cisitu
15/12/2020 11.47;29-7330;Sale;3600000;GRAB FOOD;Crisbar Sukajadi
15/12/2020 11.46;23-14700;Sale;13530000;GO FOOD;Crisbar Sukabirus
15/12/2020 11.46;38-5284;Sale;2100000;Cash;Crisbar Metro Margahayu
15/12/2020 11.46;4-42259;Sale;1900000;Cash;Crisbar Cisitu
15/12/2020 11.44;4-42258;Sale;6380000;GO FOOD;Crisbar Cisitu
15/12/2020 11.44;33-15888;Sale;4100000;Cash;Crisbar Unjani
15/12/2020 11.42;15-32577;Sale;6000000;GO FOOD;Crisbar Jatinangor
15/12/2020 11.42;4-42257;Sale;2250000;Cash;Crisbar Cisitu
15/12/2020 11.41;15-32576;Sale;4980000;GO FOOD;Crisbar Jatinangor
15/12/2020 11.40;38-5283;Sale;4500000;Cash;Crisbar Metro Margahayu
15/12/2020 11.40;43-1896;Sale;1900000;GRAB FOOD;Crisbar Unjani
15/12/2020 11.38;15-32575;Sale;10650000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 11.38;43-1895;Sale;1950000;GRAB FOOD;Crisbar Unjani
15/12/2020 11.36;4-42256;Sale;2700000;GO FOOD;Crisbar Cisitu
15/12/2020 11.35;19-38877;Sale;7900000;GRAB FOOD;Crisbar Sukapura
15/12/2020 11.35;23-14699;Sale;1900000;Cash;Crisbar Sukabirus
15/12/2020 11.34;43-1894;Sale;7792400;GRAB FOOD;Crisbar Unjani
15/12/2020 11.34;15-32574;Sale;1450000;Cash;Crisbar Jatinangor
15/12/2020 11.33;4-42255;Sale;6137000;GRAB FOOD;Crisbar Cisitu
15/12/2020 11.33;23-14698;Sale;5200000;GO FOOD;Crisbar Sukabirus
15/12/2020 11.32;33-15887;Sale;5500000;Cash;Crisbar Unjani
15/12/2020 11.32;19-38876;Sale;3472200;GRAB FOOD;Crisbar Sukapura
15/12/2020 11.31;29-7329;Sale;3310700;GRAB FOOD;Crisbar Sukajadi
15/12/2020 11.30;43-1893;Sale;7307900;GRAB FOOD;Crisbar Unjani
15/12/2020 11.29;43-1892;Sale;7307900;GO FOOD;Crisbar Unjani
15/12/2020 11.28;4-42254;Sale;4880000;GO FOOD;Crisbar Cisitu
15/12/2020 11.28;19-38875;Sale;1550000;Cash;Crisbar Sukapura
15/12/2020 11.27;29-7328;Sale;4900000;Cash;Crisbar Sukajadi
15/12/2020 11.26;23-14697;Sale;2700000;Cash;Crisbar Sukabirus
15/12/2020 11.26;43-1891;Sale;23850000;GO FOOD;Crisbar Unjani
15/12/2020 11.25;4-42253;Sale;3900000;Cash;Crisbar Cisitu
15/12/2020 11.24;43-1890;Sale;4764200;GRAB FOOD;Crisbar Unjani
15/12/2020 11.23;4-42252;Sale;3391500;GRAB FOOD;Crisbar Cisitu
15/12/2020 11.22;15-32573;Sale;2300000;SHOPEE PAY;Crisbar Jatinangor
15/12/2020 11.22;43-1889;Sale;5830000;GO FOOD;Crisbar Unjani
15/12/2020 11.20;33-15886;Sale;4200000;Cash;Crisbar Unjani
15/12/2020 11.18;43-1888;Sale;2600000;GO FOOD;Crisbar Unjani
15/12/2020 11.18;4-42251;Sale;3280000;GO FOOD;Crisbar Cisitu
15/12/2020 11.17;27-8032;Sale;2900000;GRAB FOOD;Crisbar Antapani
15/12/2020 11.17;43-1887;Sale;4900000;GO FOOD;Crisbar Unjani
15/12/2020 11.16;33-15885;Sale;3800000;Cash;Crisbar Unjani
15/12/2020 11.12;27-8031;Sale;2000000;GRAB FOOD;Crisbar Antapani
15/12/2020 11.12;4-42250;Sale;3391500;GRAB FOOD;Crisbar Cisitu
15/12/2020 11.10;19-38874;Sale;4845000;GRAB FOOD;Crisbar Sukapura
15/12/2020 11.09;4-42249;Sale;1950000;Cash;Crisbar Cisitu
15/12/2020 11.08;36-5722;Sale;4764200;GRAB FOOD;Crisbar Metro Margahayu
15/12/2020 11.06;4-42248;Sale;6100000;GO FOOD;Crisbar Cisitu
15/12/2020 11.06;23-14696;Sale;3780000;GO FOOD;Crisbar Sukabirus
15/12/2020 11.05;15-32572;Sale;3391500;GRAB FOOD;Crisbar Jatinangor
15/12/2020 11.04;4-42247;Sale;4885400;GRAB FOOD;Crisbar Cisitu
15/12/2020 10.55;23-14695;Sale;4925700;GRAB FOOD;Crisbar Sukabirus
15/12/2020 10.55;29-7327;Sale;6300000;GO FOOD;Crisbar Sukajadi
15/12/2020 10.55;15-32571;Sale;5006500;GRAB FOOD;Crisbar Jatinangor
15/12/2020 10.54;43-1886;Sale;9700000;GRAB FOOD;Crisbar Unjani
15/12/2020 10.54;4-42246;Sale;5700000;Cash;Crisbar Cisitu
15/12/2020 10.54;36-5721;Sale;2350000;GO FOOD;Crisbar Metro Margahayu
15/12/2020 10.53;19-38873;Sale;2350000;GO FOOD;Crisbar Sukapura
15/12/2020 10.52;15-32570;Sale;5168000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 10.52;43-1885;Sale;1950000;GRAB FOOD;Crisbar Unjani
15/12/2020 10.50;33-15884;Sale;1450000;Cash;Crisbar Unjani
15/12/2020 10.49;38-5282;Sale;400000;Cash;Crisbar Metro Margahayu
15/12/2020 10.49;4-42245;Sale;3100000;GO FOOD;Crisbar Cisitu
15/12/2020 10.49;43-1884;Sale;4750000;GRAB FOOD;Crisbar Unjani
15/12/2020 10.48;15-32569;Sale;2100000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 10.48;38-5281;Sale;3800000;Cash;Crisbar Metro Margahayu
15/12/2020 10.44;15-32568;Sale;2300000;GRAB FOOD;Crisbar Jatinangor
15/12/2020 10.43;15-32567;Sale;4360500;GRAB FOOD;Crisbar Jatinangor
15/12/2020 10.42;29-7326;Sale;3472200;GRAB FOOD;Crisbar Sukajadi
15/12/2020 10.38;4-42244;Sale;4400000;GRAB FOOD;Crisbar Cisitu
15/12/2020 10.36;43-1883;Sale;11900000;GRAB FOOD;Crisbar Unjani
15/12/2020 10.33;43-1882;Sale;5900000;GRAB FOOD;Crisbar Unjani
15/12/2020 10.33;19-38872;Sale;4050000;Cash;Crisbar Sukapura
15/12/2020 10.31;15-32566;Sale;5280000;GO FOOD;Crisbar Jatinangor
15/12/2020 10.31;23-14694;Sale;6177400;GRAB FOOD;Crisbar Sukabirus
15/12/2020 10.31;4-42243;Sale;3950000;GRAB FOOD;Crisbar Cisitu
15/12/2020 10.30;15-32565;Sale;6380000;GO FOOD;Crisbar Jatinangor
15/12/2020 10.29;27-8030;Sale;1600000;GRAB FOOD;Crisbar Antapani
15/12/2020 10.28;33-15883;Sale;6850000;Cash;Crisbar Unjani
15/12/2020 10.27;4-42242;Sale;1600000;OVO;Crisbar Cisitu
15/12/2020 10.26;4-42241;Sale;3230000;GRAB FOOD;Crisbar Cisitu
15/12/2020 10.24;43-1881;Sale;11200000;GRAB FOOD;Crisbar Unjani
15/12/2020 10.22;27-8029;Sale;3714500;GRAB FOOD;Crisbar Antapani
15/12/2020 10.18;27-8028;Sale;1350000;Cash;Crisbar Antapani
15/12/2020 10.16;33-15882;Sale;1950000;Cash;Crisbar Unjani
15/12/2020 10.15;33-15881;Sale;3800000;Cash;Crisbar Unjani
15/12/2020 10.14;15-32564;Sale;1900000;SHOPEE PAY;Crisbar Jatinangor
15/12/2020 10.14;15-32563;Sale;1900000;SHOPEE PAY;Crisbar Jatinangor
15/12/2020 10.10;19-38871;Sale;4930000;GO FOOD;Crisbar Sukapura
14/12/2020 22.36;23-14693;Sale;9850000;GRAB FOOD;Crisbar Sukabirus
14/12/2020 22.35;29-7325;Sale;2350000;Cash;Crisbar Sukajadi
14/12/2020 22.31;29-7324;Refund;-2350000;Cash;Crisbar Sukajadi
14/12/2020 22.04;36-5720;Sale;2450000;GO FOOD;Crisbar Metro Margahayu
14/12/2020 22.03;33-15880;Sale;0;Cash;Crisbar Unjani
14/12/2020 22.03;33-15879;Sale;0;Cash;Crisbar Unjani
14/12/2020 22.03;33-15878;Sale;0;Cash;Crisbar Unjani
14/12/2020 22.02;33-15877;Sale;0;Cash;Crisbar Unjani
14/12/2020 22.02;33-15876;Sale;0;Cash;Crisbar Unjani
14/12/2020 22.01;4-42240;Sale;1950000;GRAB FOOD;Crisbar Cisitu
14/12/2020 22.00;29-7323;Sale;3230000;GRAB FOOD;Crisbar Sukajadi
14/12/2020 21.59;4-42239;Sale;6600000;GO FOOD;Crisbar Cisitu
14/12/2020 21.56;4-42238;Sale;3880000;GO FOOD;Crisbar Cisitu
14/12/2020 21.54;27-8027;Sale;2800000;GRAB FOOD;Crisbar Antapani
14/12/2020 21.50;4-42237;Sale;5087200;GRAB FOOD;Crisbar Cisitu
14/12/2020 21.49;29-7322;Refund;-2350000;Cash;Crisbar Sukajadi
14/12/2020 21.45;29-7321;Sale;2300000;GRAB FOOD;Crisbar Sukajadi
14/12/2020 21.45;4-42236;Sale;2900000;GRAB FOOD;Crisbar Cisitu
14/12/2020 21.43;19-38870;Sale;2450000;GRAB FOOD;Crisbar Sukapura
14/12/2020 21.43;15-32562;Sale;2650000;GRAB FOOD;Crisbar Jatinangor
14/12/2020 21.42;38-5280;Sale;2050000;Cash;Crisbar Metro Margahayu
14/12/2020 21.40;38-5279;Sale;5100000;Cash;Crisbar Metro Margahayu
14/12/2020 21.39;36-5719;Sale;4683500;GRAB FOOD;Crisbar Metro Margahayu
14/12/2020 21.35;36-5718;Sale;4764200;GRAB FOOD;Crisbar Metro Margahayu
14/12/2020 21.32;33-15875;Sale;2000000;Cash;Crisbar Unjani
14/12/2020 21.32;43-1880;Sale;3600000;GO FOOD;Crisbar Unjani
14/12/2020 21.30;4-42235;Sale;4925700;GRAB FOOD;Crisbar Cisitu
14/12/2020 21.30;23-14692;Sale;3300000;GO FOOD;Crisbar Sukabirus
14/12/2020 21.28;36-5717;Sale;4764200;GRAB FOOD;Crisbar Metro Margahayu
14/12/2020 21.27;4-42234;Sale;7429000;GRAB FOOD;Crisbar Cisitu
14/12/2020 21.26;43-1879;Sale;6280000;GO FOOD;Crisbar Unjani
14/12/2020 21.24;15-32561;Sale;4300000;GO FOOD;Crisbar Jatinangor
14/12/2020 21.23;19-38869;Sale;1950000;GO FOOD;Crisbar Sukapura
14/12/2020 21.22;15-32560;Sale;2300000;Cash;Crisbar Jatinangor
14/12/2020 21.22;33-15874;Sale;1350000;Cash;Crisbar Unjani
14/12/2020 21.20;29-7320;Sale;4050000;GO FOOD;Crisbar Sukajadi
14/12/2020 21.17;4-42233;Sale;3580000;GO FOOD;Crisbar Cisitu
14/12/2020 21.17;19-38868;Sale;3714500;GRAB FOOD;Crisbar Sukapura
14/12/2020 21.17;33-15873;Sale;1350000;Cash;Crisbar Unjani
14/12/2020 21.14;43-1878;Sale;2700000;GO FOOD;Crisbar Unjani
14/12/2020 21.12;4-42232;Sale;4600000;GRAB FOOD;Crisbar Cisitu
14/12/2020 21.11;15-32559;Sale;300000;Cash;Crisbar Jatinangor
14/12/2020 21.10;19-38867;Sale;2450000;Cash;Crisbar Sukapura
14/12/2020 21.08;4-42231;Sale;3391500;GRAB FOOD;Crisbar Cisitu
14/12/2020 21.08;19-38866;Sale;500000;Cash;Crisbar Sukapura
14/12/2020 21.08;43-1877;Sale;6000000;GO FOOD;Crisbar Unjani
14/12/2020 21.07;19-38865;Sale;3150000;GRAB FOOD;Crisbar Sukapura
14/12/2020 21.07;36-5716;Sale;3230000;GRAB FOOD;Crisbar Metro Margahayu
14/12/2020 21.06;33-15872;Sale;5597500;Cash;Crisbar Unjani
14/12/2020 21.05;36-5715;Sale;7900000;GRAB FOOD;Crisbar Metro Margahayu
14/12/2020 21.05;4-42230;Sale;4100000;Cash;Crisbar Cisitu
14/12/2020 21.05;19-38864;Sale;3800000;Cash;Crisbar Sukapura
14/12/2020 21.04;38-5278;Sale;0;Cash;Crisbar Metro Margahayu
14/12/2020 21.03;4-42229;Sale;2250000;GO FOOD;Crisbar Cisitu
14/12/2020 21.02;4-42228;Sale;3391500;GRAB FOOD;Crisbar Cisitu
14/12/2020 21.02;23-14691;Sale;1500000;Cash;Crisbar Sukabirus
14/12/2020 21.00;4-42227;Sale;2300000;Cash;Crisbar Cisitu
14/12/2020 20.59;29-7319;Sale;4200000;GO FOOD;Crisbar Sukajadi
14/12/2020 20.58;27-8026;Sale;2350000;GO FOOD;Crisbar Antapani
14/12/2020 20.58;33-15871;Sale;1350000;GOPAY;Crisbar Unjani
14/12/2020 20.58;33-15870;Sale;1350000;Cash;Crisbar Unjani
14/12/2020 20.57;38-5277;Sale;1500000;Cash;Crisbar Metro Margahayu
14/12/2020 20.57;23-14690;Sale;2000000;Cash;Crisbar Sukabirus
14/12/2020 20.56;4-42226;Sale;4200000;GRAB FOOD;Crisbar Cisitu
14/12/2020 20.56;43-1876;Sale;4280000;GO FOOD;Crisbar Unjani
14/12/2020 20.55;23-14689;Sale;1500000;Cash;Crisbar Sukabirus
14/12/2020 20.54;27-8025;Sale;2200000;GRAB FOOD;Crisbar Antapani
14/12/2020 20.54;23-14688;Sale;2400000;Cash;Crisbar Sukabirus
14/12/2020 20.53;4-42225;Sale;3714500;GRAB FOOD;Crisbar Cisitu
14/12/2020 20.52;15-32558;Sale;400000;Cash;Crisbar Jatinangor
14/12/2020 20.50;33-15869;Sale;3800000;Cash;Crisbar Unjani
14/12/2020 20.49;27-8024;Sale;3500000;GRAB FOOD;Crisbar Antapani
14/12/2020 20.48;4-42224;Sale;4500000;GOPAY;Crisbar Cisitu
14/12/2020 20.48;15-32557;Sale;4300000;GRAB FOOD;Crisbar Jatinangor
14/12/2020 20.48;36-5714;Sale;5900000;GRAB FOOD;Crisbar Metro Margahayu
14/12/2020 20.47;19-38863;Sale;7750000;GO FOOD;Crisbar Sukapura
14/12/2020 20.47;15-32556;Sale;1300000;Cash;Crisbar Jatinangor
14/12/2020 20.45;15-32555;Sale;2000000;GRAB FOOD;Crisbar Jatinangor
14/12/2020 20.44;15-32554;Sale;6217700;GRAB FOOD;Crisbar Jatinangor
14/12/2020 20.43;23-14687;Sale;2700000;GRAB FOOD;Crisbar Sukabirus
14/12/2020 20.43;27-8023;Sale;5006500;GRAB FOOD;Crisbar Antapani
14/12/2020 20.41;29-7318;Sale;5900000;GRAB FOOD;Crisbar Sukajadi
14/12/2020 20.40;15-32553;Sale;7800000;GRAB FOOD;Crisbar Jatinangor
14/12/2020 20.40;38-5276;Sale;1450000;Cash;Crisbar Metro Margahayu
14/12/2020 20.39;38-5275;Sale;1850000;Cash;Crisbar Metro Margahayu
14/12/2020 20.39;23-14686;Sale;4380000;GO FOOD;Crisbar Sukabirus
14/12/2020 20.35;29-7317;Sale;3310700;GRAB FOOD;Crisbar Sukajadi
14/12/2020 20.34;19-38862;Sale;3380000;GO FOOD;Crisbar Sukapura
14/12/2020 20.34;33-15868;Sale;1350000;Cash;Crisbar Unjani
14/12/2020 20.33;4-42223;Refund;-8112000;GRAB FOOD;Crisbar Cisitu
14/12/2020 20.33;43-1875;Sale;4780000;GO FOOD;Crisbar Unjani
14/12/2020 20.30;15-32552;Sale;3900000;GRAB FOOD;Crisbar Jatinangor
14/12/2020 20.25;15-32551;Sale;1500000;SHOPEE PAY;Crisbar Jatinangor
14/12/2020 20.25;38-5274;Sale;2700000;Cash;Crisbar Metro Margahayu
14/12/2020 20.25;4-42222;Sale;1850000;GO FOOD;Crisbar Cisitu
14/12/2020 20.23;19-38861;Sale;2000000;Cash;Crisbar Sukapura
14/12/2020 20.21;36-5713;Sale;3580000;GO FOOD;Crisbar Metro Margahayu
